id,envios,ventas
d2f7767c-d788-4716-b329-d237947c6fc6,2265,990
45cdc521-0843-4bc5-b8c4-d9e928c63e24,3079,990
e2fdca18-4983-4759-b71d-114779da2d6f,2045,660
ee1c50f9-ca86-46c4-9190-01b7a90047dd,924,462
ab150c64-3cb5-4324-b501-0a5e7db7557d,418,88
0880c2b4-b407-4dd3-9db3-3c0810149c4c,3651,1781
d0407f5e-0c16-482d-a88e-be519359a5c9,1407,374
d54b8fac-4e7c-4722-b888-d969539b15cb,418,154
beae1fa8-623f-4b8f-a6fb-8c4496964c27,2573,1166
0503c9e0-e25a-4e47-a586-0e269faaf3e5,638,264
e9cf87c6-e96d-4c8d-8f7d-f7d21ad49ead,374,154
4b665d29-ef98-4158-a694-968321c9e560,3892,1935
dba40e65-b50c-439c-ada3-5e0db71d796e,1166,506
252a2afe-677b-476d-9758-846d5fb15131,418,198
2f598c04-2e0a-4ad7-91b1-4226c09ffcac,2463,1407
3ed3e8e6-d008-414d-b771-55763b3727b3,748,374
80341baa-09b4-4b5c-8937-dd8936967851,308,154
3422a5fa-a17f-43ca-b1f9-358d274523b3,3431,1737
51163697-1db0-4a7d-948d-f0a95a43f153,1144,418
127381ab-50ff-40c2-9a29-0ffa5ce6a091,374,176
1bfea428-e0d3-4717-b195-77aab3d61c32,2397,1319
d67be461-f278-421c-9687-0f3674a2198a,880,330
f53590a9-f3ae-4455-bf69-106d77142220,352,110
c14f2e0a-a244-4fed-bb17-a13a3f5558fb,1144,484
a8af36d7-1825-4866-8385-d435dc9dd273,836,220
9fa27518-6a95-4ec4-adaf-b5a04c665d1b,638,110
b3ecf286-a0db-4ff2-96c9-4cb69cff2ad9,770,220
ac371724-6f0d-4a9e-aebc-e5d830123ed3,418,198
48761219-811d-4218-b2bd-4f4609073f52,506,308
83734d0c-f6e1-4a8c-835f-eb45b3b8c0cb,4244,2067
603144b8-3703-4643-b204-44eab38ab2f7,638,264
c266054f-d357-4bde-a702-10c9d9e40f21,814,220
97aaa5cd-7604-4f6a-a775-5cab6d4e0c85,748,352
51372ff3-fc19-4648-9c32-5caadb05311f,770,374
a5e3f3d8-d193-45d5-86c8-3c5ab907e816,352,110
cf51c6d8-7449-46a4-9cee-f0e557a0e36e,484,154
e67e5cd6-1cb3-4807-94bd-78ff06e2b76e,682,264
66551c2b-59da-4319-a0a4-6cc1123914da,814,374
070d047e-0152-41bc-a687-f91fd9a954f3,594,176
669fc7a0-b245-4936-b54f-247a9f92b06d,858,242
46b44d46-ae44-4639-a5c3-7f8172bcbf2a,66,44
9c2ad3ce-4e8b-4afd-bffc-0d4e56e28a81,1210,660
8fa2ce90-59ec-4b49-8c93-55ef9fe41daa,1275,682
63a99679-c565-4daa-be82-179125a57586,1495,792
da828beb-2c12-4a35-9d41-389796bc47ec,1803,1144
2db7b7d3-0dfd-4b27-85ef-1e756e56cc4e,1232,682
93b4c5a1-210b-4c5a-b55e-5452427a4f6c,1166,726
e2e46cc8-773d-465c-9b31-0dd9df853415,1100,660
5ce4b711-7ca8-45ae-adfe-4a16fc761012,1737,946
737c8bd4-60b0-4ceb-a4d4-3ff61dbcd4cb,1517,506
dff877ed-b7b5-4ff6-81c4-2ec8c2c7418e,1759,440
e3d41e55-ec2a-48cb-9c7b-41da84c0d233,1671,572
0b2de098-4176-48c0-a34b-a5857739638d,2309,902
4049fc42-2c74-42eb-a1d6-e97a0a0a75c4,154,0
fa0689f7-c3c0-4270-a3fb-34dfbd1812dd,418,154
4cd3cfbc-2838-4fb9-b1f7-59df48b75df7,66,22
2bfb7d68-ef17-460b-a637-334032fa6523,198,110
eede5f9f-117e-47e9-b4ae-389ae686d6d6,3409,1627
98fb1c23-c1bd-4353-8f14-744b0042a467,7257,3233
5fa20a2a-13ed-4850-9d27-45231deac627,1056,264
488bf313-e5c3-478b-a6fb-a39780a9988a,2749,1319
37a1276e-1e44-4758-81bb-210b4a6b10f6,1056,330
4008ecf8-e0c3-4481-979f-9ce96e435095,2133,616
fd5284a9-9f58-4e3a-a9d4-8ebdebacee24,1429,396
1a60abe7-0c65-46ca-921b-3a42fe1d47cd,682,198
d0d8af03-f889-43dd-ba7c-cda81aab1c61,880,220
76c3be0f-5203-4711-b2fd-5fe5e96e6f7a,1166,330
3a4893ca-341e-4bbf-b94f-4938d1bd3d0d,2199,638
09e27275-1ea5-488d-8d10-41d8ed4bdcf3,1451,418
d4b7b465-07d2-4aa7-8bc2-09ec1a2764fd,506,176
3c6bf976-2a10-47b3-a2a2-e5edff754b85,968,308
41ffcb95-33ee-451c-8448-a0e588b1c8c7,1803,748
9a4f35ec-3eac-419c-9dfc-979939fd5b26,2265,792
10e2b4e7-55e2-4d0e-97b2-8eb5c7e33b53,946,396
3f62cb72-3b17-4e9f-8f42-c51d284f7a31,880,396
b88f60a7-b996-4e81-aa7c-7dfd492ef3ee,1429,440
40734ae2-b510-4ea9-bdc1-a8ae2c39e30f,1561,418
88c4175a-da73-4040-ba73-fe3467b00bd1,946,308
725f460b-071b-45fb-88c1-516581aa9426,1275,286
55ee0932-2c30-45c5-a868-c15a423606fe,792,352
df1f96fe-559d-4aef-b654-e716829bd7c2,528,308
4f7c5d92-e568-4586-a791-62543b6d0223,704,352
4281e136-9e8e-497b-a657-75246e0ac6c7,638,264
13bf3244-c018-4f26-becb-29b1902c53ca,352,132
5d8e0d5c-2a22-471d-ae7a-aa98d694311d,0,0
9523327c-3d03-4464-9a6b-999c4905a046,616,330
c58ce77f-34da-4b6f-bc88-51c2fa3dedf1,0,0
8f727399-93a4-4316-86f1-876eea38fcd0,594,352
299b82a5-1069-4c5d-ae41-ca1dc1586863,286,176
878af950-47f5-467c-a864-7bd793566d29,330,220
548649b1-72e2-4818-a9f0-61588e14a25c,880,440
393240b3-97e8-4aba-95eb-35734385b140,1253,528
055dfe9e-e901-4cd7-a4ee-912d1adfd2d2,770,264
e96da24f-6f47-4164-82eb-45750d7772f0,594,374
a581af4f-7c0a-401b-aa3b-5e476345d582,814,396
9a3b17de-a8a4-4dd2-891d-039e18286df0,1275,792
c07d0ccd-fe88-4691-aaf0-d2461fc92818,924,330
ab764c23-7a4f-4a5b-bdac-7f230cc4c269,682,352
652b696d-df9f-4e85-8e20-21d90a5ece4c,396,154
0d409c03-e454-41b0-bae0-a19b7b0d826f,330,176
66e8f84d-a4cb-4db8-bc72-4f139cfc23b5,2001,682
47a5109f-7c2a-4df8-b529-3af9b25ecaef,2265,1144
a5d14548-68f7-491e-a2ec-3cfcf6081736,1144,506
2db157ff-2eec-4000-b1d7-e29ee054b9cd,1385,748
1b402fd4-9d64-4373-b961-837cb93f13cc,330,88
64663394-d4b1-4654-8360-8cbf41a9a20f,286,176
d117734c-cd35-47fc-8918-a82ae1316d7a,726,396
34194fc4-f287-4ae9-8710-cd5d2b3b7011,1583,572
ea6940d4-84e7-42a2-8859-d60a9f7d9b52,594,198
999d6f3e-5f5e-4856-9ce7-8f1cad75b5f7,880,330
9c63a273-5716-4486-8af6-cc15f72a6f95,330,66
1b577a47-1162-4a35-92a1-e8115433ecca,330,176
93206161-2d85-450a-8220-bf7634c1c962,726,352
047bb057-6447-4e3c-8585-e45b48f7bfbe,1451,660
1dc18bc3-6192-44a3-bbf5-449132202cec,594,220
f79997e8-10be-4a16-8248-8bfb89b00c82,836,418
b17709a5-1bd2-4b5e-8122-6e2bd361d669,440,110
3b86f33a-0d94-4e98-a190-6a35ea4d54e5,374,198
11d6e38a-3c34-4dd9-9e15-8263d756ad88,836,572
840cf001-23e4-4253-9920-e36d057c7123,1253,770
a5fa87c4-b4e5-4ddb-b24d-f12f974120b6,902,638
dfbcf01f-1168-47bd-b5be-86a86d148d6b,330,154
822d7735-cd80-49d0-9932-9de5acfa8732,374,154
6cfd675a-bdca-42a5-9d9f-7ee9412fc92d,132,88
d988b18e-eb32-417b-b7c0-8350cef880ed,1012,462
90da6004-2d88-4da0-b9ab-c39c49772480,1363,594
86aed12f-81e1-4a09-9c68-15dce7a844b7,880,484
e25b17ff-d0e6-4098-8caa-cc838be055d6,308,176
6abeb594-4bab-4be7-b5e0-599bdd064450,374,176
13d94904-318c-4df2-abfd-1cb0facb8feb,176,44
ba8c6510-c9ae-4b44-8b0f-c1366905c97a,902,594
f974cc42-10f0-4a96-9315-efe87cbb9fee,616,264
a835b4ec-8fff-4a32-b25c-b135c60ecaab,352,198
4d4f1137-6e25-4d06-b5b7-f318750a6fea,308,176
81a475cd-c816-486c-b5f6-87094aede185,176,88
e46757be-097e-47c2-a249-283dacb6e6db,154,66
8e5a59f7-16c6-43b2-9384-63fbaf9641fd,484,242
f38418be-a126-4ebe-9eb6-db88663a6c87,308,242
96602d93-20bf-4941-ab2f-1b0024c766e3,44,44
6f86148b-1826-4b66-ab21-3b1edf24aa60,396,132
c777cee3-b409-4512-8e09-1789598d792b,198,66
e3d0d135-6a9b-468d-8a85-a165e72c9fae,176,88
c19eceff-c622-41b7-8f41-71b0e609291f,836,418
9a5e2768-f5e9-404d-bf01-575cd30d1932,1210,682
4b1ea730-6299-4657-a701-f76aad4e7c46,990,374
9d2ec17e-efea-4e58-8835-6b1e47d525d0,396,110
7189ad9f-0f83-47d7-9e07-44af28e6fe70,330,66
f9e23ff0-520a-4e39-a299-da614dcaf5ce,176,110
8f052f00-3df2-4a51-a209-a8bb91d2dee9,660,374
cc969d30-ac2f-419a-99f8-855e96485f4e,660,220
f641f095-d029-4bc4-8d90-3f10cad438f8,154,66
34e87d52-d3e3-4029-8659-ab7cddc45261,638,264
ba5c7303-0ff9-47a8-a64e-f6d3a23946a6,330,220
6f8fc34b-81cf-4f96-91a3-3f2bb668d289,374,154
610cbba8-8727-403a-ab2d-70cc9e87c63f,264,0
644f8583-6ea2-41ee-a21d-98a3af4ba28f,132,88
d8b04740-da30-445a-afc9-6d3393709998,726,286
f0d6fb03-1491-4684-934c-75c90f3beacc,154,88
57a25c79-c775-4b86-82ec-cfe1b9072d80,198,44
abb462a5-ea1a-4333-ac13-6a9756a3716c,396,176
4c5536a0-2c23-4b37-afd8-38ce979d4baa,44,22
a3cf9e2b-2b6b-4486-933c-fe9676b155b3,638,330
25e50ac1-c417-4504-af7a-b43138b1fedf,132,22
92f3d69c-7836-4225-bbf7-d539c17c47c3,1561,682
401001be-4887-4ef0-9916-656821777718,1385,440
04b6634c-e259-4160-8eeb-41dda24665c7,484,110
f2edf24c-e2b5-475c-92c0-96a8492ba9dd,1253,440
edbe2097-d9b6-48c9-a3be-decbccd763d3,594,264
70da8093-3056-414f-8f95-6ff29ebbc9d4,1232,462
bd57c676-a847-4e93-ad0e-f604d5404834,1078,286
f3944f01-b045-4aad-802b-845884e90b86,374,88
71fb31bf-a2c8-4b18-a829-98af1316955f,1210,374
658a73c8-124b-4543-b289-001fc9baf047,550,264
4e500dba-59b0-4029-b103-9742e73fbe78,1473,528
dc3a1c86-f9ee-48de-a444-8c19ceb36534,1078,440
938614af-acd5-41b9-8477-2222a42ace6c,374,110
08dc55cd-926e-46d7-91e2-dac18e7e3832,1232,550
260e63c3-80a6-4794-91be-57f535d9055e,638,220
59905d29-c51c-434d-a97f-c2167b18213a,1210,638
0aa16d0e-0167-4d44-b2fd-bfd6baff6778,792,418
211115d0-09db-4771-8b88-efd891ac08d5,0,0
ef5c830a-c11c-4a4f-afcc-3c72eae4e122,968,506
2f8ff73d-4589-4d8e-8b36-75f67d32101c,484,330
5bbbb067-5ed1-41a5-9a47-c8e2cffbb541,748,308
0abe4842-4911-44af-827f-948f0b9c7c5b,572,264
c29b5512-618b-4221-bf35-e88065e543f6,154,22
24a1dd04-e337-4f54-b059-d906937c565a,968,374
c57aca98-a48e-45b5-9586-d6fd4548d570,528,198
e09a59c2-1efb-492b-b438-8da3673e5b4c,1605,506
edadd9db-7840-4959-afc0-cbaf91ad7555,1253,330
47cc72c2-6667-4d97-8756-a7bf13896a6d,484,110
4a0011a9-7a4d-4bd4-8c57-2e8a79cbd558,1034,418
43900133-3b4b-4656-b4d0-24df067ab1c5,440,220
cfb2274c-5563-4ac8-a7d4-350e091c8e62,330,154
57363c0e-26a6-4e3d-bb12-0d15cd75dc0e,176,66
d7d923a7-2ab8-48e9-b596-6aa19501a922,22,0
55629eba-197e-4056-962d-a348e3ef89d6,814,352
761b25f4-5b71-4d82-b551-575ca27b2653,440,264
57bbb759-8d90-40c9-9228-9dc36c244368,1232,682
4dfa1e52-adaf-4bbd-b99f-09772644a2f1,1012,330
b9cfd304-f1a9-42bb-89d3-3f41674c46b9,330,110
fee3229f-b073-45cc-8abf-0a6222928db3,968,484
e771812c-cf8a-4c67-a543-8a314455b718,550,264
e9bb4104-87e1-4b57-aa90-e459de1fa992,1275,572
bb1ab71a-6235-40e3-aa89-c5b9b6003cda,792,330
03dbf72b-c84a-4d33-91c9-03f1bad59a5a,220,88
63bd5c5d-a298-4f2a-8f65-17e58fb086c1,1034,374
28c949db-f6ee-44a5-a7ad-f517e4ab9812,594,242
a07ab748-b2fb-4e7c-86db-590fa4592a93,1297,506
fab652e7-ae61-44ec-ab1a-6f3320db56ac,594,220
2da86e9e-a022-4b05-a92d-d4cf47aae7e0,352,44
1280f359-8940-45d4-8196-d435894a31d6,1144,528
8eb80d53-9676-48d5-a260-c855264a6674,638,198
17101fb3-594f-4654-8290-5f73d151f840,1100,528
97de7c30-a558-4e85-adaf-c628eec25757,1012,352
bad8153f-39af-4825-b43f-e0b0b665edea,352,154
0d1f75b8-253f-473e-bdf5-59134da378f6,704,286
d33481ca-0f57-4040-9e09-c754b6a23b2f,330,198
3ba18834-f624-49df-92cf-36192c113a09,352,132
2d367097-ab51-45dc-8d40-06d420318c78,836,352
96107204-77e3-49b4-aecf-01639f461839,924,418
61db222b-8546-4e40-add9-33e0738ea626,638,352
ce3b6e46-bcab-4aa7-ae1d-6488c0a895b2,198,132
aef0c511-cc86-45f4-ace0-af6e0794179a,242,154
4591f1a8-e798-4f9f-bde3-b100be3aa423,110,66
f9da0dcb-5763-443d-ab81-8b92b3b3dfca,1034,638
7cc0476d-eede-41d5-b186-d41157bf3a85,1034,550
d022c771-74d3-49b8-85db-f1c95a79eeff,880,616
1de87c64-1440-4def-87cc-f01473a571fe,946,418
5c18dd4f-3e47-41d9-9bcc-9f73626d0dc7,528,242
6fe2f8f9-8d3d-4793-a0df-d7468ca73971,506,110
3017c67e-5034-4294-8b3e-3d8b431c96ea,220,110
6726e7df-51ec-4bf6-b1f5-e20074409f3d,176,88
fe00980f-fe4a-4fd1-94bd-2f4af19029f8,308,154
1faebad7-472c-4b3f-bd71-33572b2f3de9,198,44
d521a42c-b57a-42b4-b6d2-9edff9ec0503,154,44
04dcb0e3-65dc-4d0a-9fbe-eaa563a73253,352,154
76b95da9-7022-4e29-87b2-17b326197762,462,132
52d22c99-e687-4a84-8b5a-fada32b00ce0,176,110
239890f8-6a10-40fd-996c-5f699edcfc14,242,110
e17aa2fa-8a77-4c72-ba30-cb63598c5d91,132,66
1fb5b59e-2cf9-4a8f-a886-c0023925ddae,2001,814
8e842f4f-40fe-42b5-8e56-b70ad039ec00,2661,1100
3d308196-d05c-4a13-925e-8d10503de9fe,2089,814
84a32565-2d0d-458e-a79a-7113ae3a13ed,1078,484
ddc5e7c9-eda0-49a6-ae75-ecc6d7006cb0,528,176
699bf7be-99e6-4126-afae-1a45b5a83d7a,0,0
fbc6fa14-ef15-490f-8b86-bd2fe4ab3fcc,0,0
59e79820-eaed-4fa0-8155-ce44468df5f3,638,308
687bca63-ba80-4a75-8e6a-455a2b42083a,682,308
fd1d3d6c-3bc3-41a1-91b2-728d897957b5,0,0
0581a500-2881-4049-a075-db83d00f7dc2,1979,968
4b2061a4-06d4-435e-b360-fd39dda65c94,3343,1385
262f1ce1-1dd9-488d-b4e0-3e99df72a172,1979,1122
2deafb59-5f05-4fc1-ac5a-e90b702d75bd,946,550
3990ceb7-5ce9-44d9-be98-6465df402f13,528,154
d404f6ad-5556-4b7c-9b92-c6a6e1401251,3145,1319
7d9c4874-f172-4168-a232-dddf8107eb86,1913,968
a538d0b4-23dc-4f15-83d4-412dda518011,440,154
8e791076-a6e2-44ce-94ff-110c6092afb8,2067,990
3bdc3b65-7564-46da-9aad-98c59bb14027,0,0
6cf81b53-41b5-48f6-b3b8-f6910bba56eb,1034,528
8b2fa288-8b1d-450d-91db-cffb6e93b8eb,418,176
57aa5d1b-ca8a-4efd-8404-dd62f34c285c,220,88
9e375642-d4a5-4b56-a7c3-24773862ac85,66,22
dc1dd7cd-a2ab-4a46-8317-a5f155b5bab7,1297,506
e4ebe424-c5f2-443c-93e3-314fa4b3a395,1078,396
05a612e2-4d77-4bf4-83d2-4ab28d14e14e,1275,638
e7ffd07c-5a72-4660-a906-52c68e87d054,726,264
2a2e219e-298d-4f5e-ad7b-6ae899e3c0b8,220,110
94595e6b-1b0a-4162-9853-6bf1ca9ab130,1957,814
88de1c98-f459-48f0-bb49-6ffb52da4e53,1012,484
00ad3f08-3924-41e0-a466-609a3798f429,814,308
32e72b4f-3fd8-4c9c-96fe-bd4cf2f786f2,396,154
1aef36cd-c134-4aa8-a20a-219f647e919d,0,0
c32b6dcd-db7e-4700-b748-00126dde2522,1781,660
03f6b61e-82b4-412b-a55a-6b2b8fbc8d2e,1122,352
272210f0-df49-4e23-b068-29a2324f7ea3,2133,880
525f882c-b1c2-465f-9e4b-e0454c18dba6,2485,1122
370964dc-5332-4a24-ae3b-71663d6ddeec,1671,792
c5fe32a6-ab44-43db-ad3d-c064c02a7fa6,1034,594
01e08dc2-bf2c-49d4-b921-12991f78658c,506,264
bdb80dcd-0bda-491d-9f04-11da35b6d700,968,308
b476b553-6d41-4afb-829a-024dc3bccbca,836,308
ae32e9f8-8748-4a83-a3d7-e67dea9ee19f,308,176
462da65a-6d3b-4523-a583-2f1ca3dca5f7,660,286
bce6a7d7-1085-488f-8e6b-5b1095c5dba8,638,176
33fa4f9c-f21c-4306-b50b-cbbe246452b8,418,198
83d976d1-c68d-4f0b-af5a-7c4e19e10c7b,836,418
2167c5d6-78fe-40e2-acce-0b73ce44e4fe,1759,902
38f4b601-e32b-450d-9470-4dd5dba660c1,924,528
19950b4a-ebb5-403c-9ed3-78ad98458f51,0,0
22e8ba8f-3c19-4523-b00f-fcce3bbe344b,0,0
e78a6dd2-6e7d-442c-869e-defa0f6eb036,0,0
a8e9c954-f3ec-4920-859a-67a22a639d0b,0,0
ea2ac5a1-1da8-45da-a3b7-4366f8070df4,0,0
d362a859-cf96-43cd-9bc0-14e7f9bda202,0,0
209c0adb-d474-4580-af0c-05b59f2a0ab6,242,176
687dc196-8e7b-41f4-a34e-83a7e6d2f725,484,286
9af4b43d-b458-4793-b8f9-6903f004750f,550,330
aae07eae-78c7-4ede-80d9-dfd7f4e428ee,198,66
2f64a8db-be1c-4bf7-a38d-bbfc719b0412,286,220
327ddcb0-b7fc-442d-8094-01e0e1676169,110,44
dbe9c39d-3e58-4d4f-8bf3-ece1e55fb43a,330,88
96e4b4b0-c2c6-4063-81a5-afcd26b2b210,242,110
68cebce9-7624-470e-ba07-17fb157c237a,396,176
c3b2f100-69ed-4ee9-8dff-3ea1fb5d2cf3,594,264
2d314c29-f539-4ffd-b7cd-e5a69c925dec,594,220
c3118b81-7052-4245-a649-8f167a7cb72a,1012,572
ed180eb5-8241-4bb0-8e51-5f2855048b9f,1210,770
444ba4f9-6c01-4e45-b6a3-2d1a9d7f8c2d,308,154
266bba43-3011-46e9-a423-c18b3789d10c,638,352
0ff5b54f-5ab0-40aa-9434-a5842b85e90b,484,198
40b54d8f-c1af-418a-bedb-dfbe19ade123,1078,682
f4b6bfb5-e064-4151-b1b3-22db0d16d8df,1825,1078
6e35643e-aa97-4f26-9ea1-2839c95a7619,1847,990
a28ed1dd-31a7-4b15-a6e4-82adf86e5222,638,286
f5a4cead-2877-48e9-a47d-5e495e0bbb5a,572,396
1cbee366-1ac6-49ce-8db9-dba8f9fd4efb,1144,660
18ca8325-455c-4d03-9f86-d15e46c3edb6,1473,1078
fdb99c59-1492-4ce5-8dae-91cf9b575347,1166,616
185bd868-f0fc-417c-a7fc-2bb7079ea2ee,660,220
1c9db66e-3a53-4164-abeb-005552b19c77,616,286
555959fa-c1d6-484f-9654-bb4462d1bc48,1100,484
5df88379-7778-4808-878e-caeb9032703b,1341,550
5389b30a-849b-4893-a0a7-7de8e7b80ce2,1012,352
ee6522a4-e203-4878-b855-022764b8f124,594,286
a1422b15-f39f-444d-9662-40e2698c4d19,462,176
6e7074b6-fc3e-411a-bc27-8f17d6b9845d,836,462
6b6cd180-d53f-476a-b59f-b5bc0cf11f7f,1297,748
e9b48278-cf3d-4d9a-9ac4-84cb2a4144e5,1319,682
07d02230-9380-498e-84bd-7af2ac3bec53,484,198
d407409c-c6f5-4f1b-8212-20fb50052d29,594,198
11eff635-993d-4ba8-928a-1b95be316439,990,462
632075a5-22db-4b72-bad8-4d581a279abb,1451,726
1866713c-ecfe-4930-a543-4d45bb5ec109,1319,572
d05514f0-f7af-4693-a47e-97a00f13847e,418,264
e574a37d-8116-43aa-bba0-9af8839ac117,484,176
fc40bf1d-c6d1-4e0f-bb63-a4bfe348822d,1188,682
f35e9e00-3be8-4cf5-a609-5187e3eb7f06,1583,902
33d8e163-cb6b-4135-8f63-54f0466e6155,1847,946
18a89883-b098-45a6-88d5-a9733d7636f7,572,374
64de5032-6262-4e74-85d9-fb54c183d592,528,374
c841d07a-b9a2-47c3-895a-2ebdbcc923b9,396,242
e62dbdd3-029c-4d60-8fa0-d38f19fa0735,704,352
97ed094b-66b0-4b75-9167-e59047c4b622,704,242
18b1381a-ce71-45e1-9e64-5fe87437255a,220,132
c9bef2c9-60b5-4379-85c2-0b2f15ca4b64,220,132
317be2e7-da15-4d12-b826-99b672506e6f,858,506
2bbf5368-1dcb-4be8-8164-9abeac5a8d88,1407,704
3e3af43d-0a88-4eb4-b1dd-57f1981cf0b9,1429,726
424af1d4-f24a-4e04-ac78-e5f9a6ff9111,462,242
da6ded55-1366-4c58-bd10-98fcc2be02c2,418,198
7971be71-4be4-43a9-b14d-401e5ced1046,682,396
796ff34c-5432-4a7f-aa62-cb14fad384e4,990,616
611ca560-178c-4839-9c36-859e55731a64,946,572
716bfd74-9f07-4e74-ad42-22c5d0c3ab85,374,198
5f3e2199-8a45-480e-a588-4e8ee9f7a62b,352,176
03be900d-c50a-46f3-8d2b-290d7e23fb88,660,440
6ba7f4e1-8575-498c-b422-bca41ed76444,1100,572
d30a2ff6-76ad-4363-886a-c180637dacef,1144,616
083a0541-0198-4b24-bc5f-f833d43e3c9c,352,154
8590b843-08a3-4a86-8fea-0262f201b2e5,352,198
bec25c58-9171-4902-9e7d-c22e16962a62,462,308
c546ec60-4e12-4936-b362-c138dbe507d3,616,352
4e7bd0e1-28f7-4e73-9a29-5a2d47ff5975,682,242
1dfcd0c3-b9e0-48d5-9d1c-2f16bdcd27c1,242,176
50de7d7f-80e1-4322-a384-0bebb8f37900,264,132
b8a2441f-2ab3-461f-82b8-0923ad97488e,704,352
71aef3f2-6eb6-44b4-b9b1-4db5386730e7,1034,572
f40c7c0f-9028-4340-9c94-5c9d1e9a832b,946,484
c3f30429-c8f2-46a8-aae6-e043067a7f99,264,176
866f8d87-3056-4aaa-beb1-491bdc837340,352,176
d25414bc-f0af-4730-9513-75397810f8a4,1495,638
9663fc3a-29fc-4465-ac26-dd3bd4388d66,330,154
a5b0f529-d8c0-45cd-8888-5c4743243adc,1056,616
4b5ddf16-7958-4820-b71b-c1755b4583f9,440,132
3d90de94-a03a-4320-a296-8566ba511365,242,132
e733dd45-9cc5-4204-8d49-780881da212b,572,352
38b77f80-d35e-4c0e-812d-a259b1a4912b,1012,418
70dbba31-5066-42a9-92a7-636bffe7d543,946,330
2b2fc28b-4b30-48a3-9b2e-304d0ff1becf,286,198
8626bce3-1dff-4a35-b88d-5f5182986f08,242,154
bfdbbbef-6c1e-481a-a1c0-e8c54782ab3c,836,352
a5e7acb8-6de4-4491-a832-1f4e52d94054,1034,550
f4963c66-5039-4eef-88b0-dbef5b013336,1100,484
462a30e6-2202-4e53-97f5-17580eb30378,462,198
6c416de5-e0b6-4ab5-8df2-19e1df400ea1,396,198
9c39c761-103e-4fc0-849b-fb12b6a4a000,1869,902
4b9d9cc7-2d0f-4736-964e-0af6afa14d44,1781,880
ec466e99-6429-4e66-af55-a90520a1a812,1979,880
327f1c4a-f5f3-475a-96b3-78e97ab2fabf,1627,660
0429d306-12a6-4dd2-b469-e42a3ce583f9,1715,880
0ecf764e-231a-4603-9611-4c9915b186a8,1429,880
fdfbd2a8-235a-4f4f-9ee7-38c8b1d9cee9,1561,880
6885f98a-a626-4a48-84cd-5221a83452a2,1605,792
c393eb4f-4dd4-45ff-804b-c334e68b3720,1605,902
67ddf941-a6b3-4d63-96a8-55bbb88e9997,1781,638
ecc76032-1aa7-47c9-85cb-64aba76416f4,1781,660
515d80a1-8f0c-4587-bc25-495dc1aeec4e,1473,814
3adf1557-ba17-48d9-8d5c-6270bdea8e46,1693,792
e120e423-d150-46e2-a97c-6a289ed7dbbd,1781,924
23208448-2c0b-4190-b8d7-4f5e08b53d6e,990,264
74b39f03-bcfa-4e58-8bb0-d3daec55221e,440,176
66bcd06c-dde9-4828-af69-e44ddbc69dfa,946,286
b887b6cc-6865-448a-a0c3-e59542bf9cfc,0,0
621d30ff-cea3-4981-b4de-7636e3260d1d,792,308
11d66f6a-f795-484a-81c4-87adbfa0271d,638,242
27586fc8-b8e4-4f3d-90ba-4d2056f1cb58,616,264
15ee4aa5-3371-4152-b25c-21440c01d83b,132,44
19c40f7e-002b-405b-b76d-d25d1b54118b,924,352
9a729f8b-4e63-49e2-83fc-a94d635af4d9,308,198
95a22cb7-1eae-43c5-a54c-1341043cdb69,836,308
d55f2c65-5ddc-4882-aec4-501d76fe62a1,660,242
1ab8c0a1-72fd-4445-9b7e-fd11986202b5,220,154
4f6b2175-b908-45f8-a9f6-38ccf0e20a0a,18275,9698
ce206700-989e-42b3-a7b6-c61b14ad150d,18143,9236
46dc6a77-3fc0-4537-8081-ff5b3d89359d,14206,6993
80666169-65da-4486-9f70-d9090ba3af10,14140,7169
bcf5cb75-c26b-41c0-9011-69b9c95bb1a0,11787,7037
a56c4f51-9c4f-46ee-929c-1f9ec9248ee0,20430,9478
56aa33e6-ff7d-4691-b907-61c3ea576e6e,10842,4794
8b5f075c-82ab-4938-8c4a-7748cc669828,19418,9126
6c581633-29f6-4533-86e7-8f344e26d923,374,176
e9e84613-a0a7-4a79-a23f-510ab33c8d11,440,286
d703c719-5e75-442e-8e63-830073a1b928,484,330
1665bd29-6ea0-427e-b26f-f1a76c654906,110,110
fd257ce0-78ef-4316-bfbd-e60d1377af29,176,110
fdbf1de0-9c21-42f1-87e0-b307aabf3cab,374,198
d5d9b31c-fdff-467d-bb58-dcab555c14cb,660,330
30d6d364-8e73-440b-8198-4e17db175d32,528,308
fc059f6a-2905-40f0-b74f-eed72f2b1f4e,132,110
815827bb-42a1-437b-a8ea-d5f265dd7b78,154,88
5b406d1e-0fd6-4d22-be4f-07d3f79dbe9a,1671,726
dbad9b64-75ec-467f-b755-7b700770b2dd,3013,1100
7c6c0dfd-d0ae-4d4d-ac57-e9731d36d5b2,2067,880
e6032d76-3144-41a3-bd07-6df491fa9008,1056,352
99808def-f92c-414c-bab9-341118cedfd6,572,154
010b0244-0835-497d-a1dc-223f929d7657,770,374
d827df64-d480-4cf8-9d99-88582c37440a,352,176
d73ceca2-197a-4432-b11f-b97a52f9726c,286,176
6facf87e-8b76-42aa-b57b-cfd26cb9b029,396,308
68770325-d651-4e83-9230-26293bd9b8c4,528,264
919a6eed-75d3-4c13-9b54-005ba04c206e,154,88
